tweetid;user;content;date;lang;sentiment/polarity/value
7.68E+17;NicolJapon;Tengo una hermana que con ella no me puedo aburrir jaja creo que todas las gilipolleces las ha aprendido de mí. Es como una segunda Nicky;23-08-2016 17:46;es;1
7.68E+17;nikoporu;@FannyGEnguix estarás super mona  cuando pueda lo miraré yo también. Me molaría grupal de 'chicas Spidey';22-08-2016 21:28;es;1
7.68E+17;patataconsalsa;@Polifack yo es que me asustó muy fácil con el rollo paranormal;23-08-2016 0:05;es;0
7.68E+17;KaichiZick95;@BroomKurosawa pues descansa tío, si se pone grave la cosa no podrás jugar en muchísimo tiempo;23-08-2016 0:15;es;0
7.68E+17;HectorMann8;@cantabriamiguel @Fabiana_tfp @elmundoes @larazon_es @elpais_espana n escarmentams a ver si van a ser mismas encueshshtasshs eh @ierrejon;23-08-2016 0:14;es;0
7.68E+17;crisurbano16;Sara piensa q vivo rayada xq me duermo escuchando a beret y weno;23-08-2016 0:36;es;0
7.68E+17;ndrlag;yo con un mensaje de buenos días y un corazón soy feliz;23-08-2016 0:35;es;1
7.68E+17;AntoniBenitoBou;@anhela_ @Maxferibar @elprogramadear @PSOE así es compañera. Un fuerte abrazo!;23-08-2016 0:17;es;1
7.68E+17;Fran87bcn;@NormaRuiz01 Y tú tan estupenda como siempre!! Besitos y feliz día!!;22-08-2016 10:37;es;1
7.68E+17;JonesWeirdo;al menos con ftwd se me hace más ameno esperar a twd en Octubre;22-08-2016 10:32;es;1
7.68E+17;XionSun;@FunInFvneral qué burrada pusieron hoy?? Que llevo meses bloqueada por otra heterada y me lo perdí;22-08-2016 10:31;es;0
7.68E+17;shawnsizzler;"es que todos los que dicen que los que escuchamos a ""los gemeliers"" somos adolescentes de mierda son los primeros adolescentes de mierda";22-08-2016 16:24;es;0
7.68E+17;LvgiaKai;Hay videos que no se envían porque no tengo espacio en el móvil así que lo siento;22-08-2016 16:21;es;0
7.68E+17;AgoYaMo;"2h y 31m para que acabe tu descarga 
Me cago en mi puta vida.";22-08-2016 16:21;es;0
7.68E+17;iruri;@txispitabi no te había reconocido en este perfil  El placer es mutuo, guapa!;22-08-2016 16:33;es;1
7.68E+17;Martuskiya;@ConsueCaballer jajajajaja pues que se vuelva loco conmigo leches... llevo dias petándolo y nada...;22-08-2016 16:12;es;0
7.68E+17;ProfeRiojano;@EduEmoEsc muchas gracias por seguirme. Nos leemos;22-08-2016 16:12;es;1
7.68E+17;merceroura;@victorypeace76 @martiade @YouTube lo de la sortija es un buen detalle!! gracias;22-08-2016 16:11;es;1
7.68E+17;noseashetero;@Escuarantula sigo siendo feo pero es que cuando me conociste no tenía el pelo rojo;22-08-2016 16:36;es;0
7.68E+17;Danini6;"Pocas maneras mejores se me ocurren para empezar una semana... 
https://t.co/P5wOXm5ffl";22-08-2016 16:36;es;1
7.68E+17;AlaiaYeah;gracias por ser mi sorpresa y ser tan genial, nos vemos pronto seguro @AntonLofer;22-08-2016 16:51;es;1
7.68E+17;BaltasarMilla;Ya a saber cuando vuelves a hacer un #FollowExpress  lloro @BlasAuryn;22-08-2016 16:46;es;0
7.68E+17;BaltasarMilla;¿Algún día seré feliz por tener tu follow? @BlasAuryn;22-08-2016 16:44;es;0
7.68E+17;matioviedo;@CiudadanO_O @Moralzarzal con lo fácil q sería educar para éstas cosas... qué pena;22-08-2016 16:03;es;0
7.68E+17;chamandemohias;"Hoy microaventura en #kayak con dos expertos kayakistas 
Ría de Villaviciosa. @ El Puntal… https://t.co/y7j88bRmYK";22-08-2016 15:58;es;1
7.68E+17;CandeLexa;"Quiero esta figura de Madison  ojalá que la próxima en salir sea Alicia
https://t.co/dTnJsrR8to";23-08-2016 11:30;es;1
7.68E+17;STIFF98_;@ladyfrigopie no lo has dicho. Eres rara.. bueno eres diferente;23-08-2016 11:24;es;0
7.68E+17;Zipitostio;"@ADios_hi @elespanolcom Pues menudo susto. Al poner ""Tolerdo"" pensé que se refería a su parodia @WillyTolerdoo";23-08-2016 11:21;es;0
7.68E+17;MariaCalleGonz1;@AntonioPV98 @CeliaOgalla28 mis amigos hablando jodes .... K bonita amistad;23-08-2016 15:17;es;0
7.68E+17;yeradis;buenos billete pa cuba comprado, ahora a hacer mas dieta porque se ha deretido la tarjeta;23-08-2016 15:17;es;1
7.68E+17;ksesbolita;@PapelitoRojo @sushuneta fue genial  debemos organizar más cosas así sin necesidad de que nadie abandone el país ??;23-08-2016 15:16;es;1
7.68E+17;Albaharu;@ericelhumano a las lesbianas machorras y eso ya no lo veo bien  de hecho lo malo de las pelis es que los suelen poner de personajes ...;23-08-2016 15:28;es;0
7.68E+17;jcms1985;@slcuervo no se valora el potencial del español como lengua informativa en internet, negocio que se le escapa entre los dedos a España.;23-08-2016 15:37;es;0
7.68E+17;MarisaArtistt;En fin @kenneos espero que recibas este tuit en otra realidad alternativa donde sigues viva porque ahí no se acaba tu camino  ¡suerte!;23-08-2016 15:31;es;1
7.68E+17;LuciaSanagus_ed;@Bvillamor_gay ha sido un placer! Muy profesionales  hoy en @ed_tve a las 19,39;23-08-2016 15:51;es;1
7.68E+17;Fran87bcn;@Ana_d_Armas Tú tan bella y con estilo como siempre! Te mereces siempre lo mejor!! Eres maravillosa!! Besitos y feliz día!;23-08-2016 15:01;es;1
7.68E+17;Ranchoddasqk;@cigotenks Me apiado de ti, yo me entero de que existen porque tú los encuentras. O sea, alguien los lee primero;23-08-2016 14:57;es;0
7.68E+17;G0kuB;Lo he añadido porque antes no sabia hacerlo, pero estuve leyendo estos dias bastante y encontre el modo de hacerlo perfecto;23-08-2016 15:06;es;1
7.68E+17;pagariapormorir;@AoDimi yo es que durante el verano y con la matricula hecha he cambiado de opinion. Quiero dar psicologia pero toca FP de infor;23-08-2016 16:49;es;0
7.68E+17;Javliyo55;@MonchoYT @JonathanFaus2 estoy cansado ya de salir a la calle y que todo el mundo me para para hacer fotos, esta vida es muy dura;23-08-2016 16:49;es;0
7.68E+17;PasArte;.@UGMadrid la recomendación en nuestra. ¡Nada mejor que una buena partida de paintball!;23-08-2016 16:47;es;1
7.68E+17;Javieleh;@Mary___says no te voy a criticar por subir un video desagradable, pero te invito a que vayas a Cuba y te quedes un tiempo a ver que tal;23-08-2016 16:42;es;0
7.68E+17;ojalaunapolla;@HawkersCo @Hawky_  #NecesitoElViajeAAndalucia bueno si un tal premio al mongol o algo así, pero eso era malo;23-08-2016 14:54;es;0
7.68E+17;muwi_fest;@Rachel_Green_ Sí! El escenario MUWI Revellín es gratuito y abierto al público;23-08-2016 12:21;es;1
7.68E+17;iNorBe;@FantasyLaLiga Hola no se actualiza clasificaciones y lo que es peor, el mercado está vacío desde hace tiempo;23-08-2016 10:30;es;0
7.68E+17;MarioAstorga_;me voy a quedar afónico de tanto hacer guturales con fiebre;23-08-2016 10:26;es;0
7.68E+17;G0kuB;@Gabi_Herranz @KNekro La promocion solo es para los que no saben como gestionar un canal por si mismos al fin y al cabo, la via rapida;23-08-2016 10:24;es;0
7.68E+17;G0kuB;@Gabi_Herranz @KNekro yo se lo dije 10 veces ya, pero el me sigue teniendo ese pequeño odio... es comprensible, siempre le caere mal;23-08-2016 10:23;es;0
7.68E+17;PoisonPsychotic;@mrswxllace tres tristes trokistas pican piedra en un gulag;23-08-2016 10:16;es;0
7.68E+17;verohidaalgo;"que te echo de menos cosa chicaa! 
 https://t.co/9QIk0GIVzO";23-08-2016 14:20;es;0
7.68E+17;Arukkard;@sandyxyxx es lo que tiene Amazon  a uno que conozco le llega el Lunes, siéntete afortunada;23-08-2016 14:12;es;1
7.68E+17;ilysmjd;"@gloriatn 
-felicidades!!! ??
-sales genial en tu icon
-no te conozco casi nada
-";23-08-2016 14:25;es;1
7.68E+17;grierfully;Eso si, soy una persona MUY irónica y me gusta muchísimo el humor muy así;23-08-2016 14:23;es;1
7.68E+17;Winghahaven;@HormigaZYT Como sé que eres un flipado y no vas a cambiar, enmarca esos defib kills, así tienes el unico award que enseñar a @edureus94;23-08-2016 14:31;es;0
7.68E+17;melloncolliew;@kurokatze_ yo nunca la he podido ver entera porque literalmente me duermo;23-08-2016 14:29;es;0
7.68E+17;Fran87bcn;@Luis_Callejo Hola Luis!! Vendrás a Barcelona a promocionar #TardeParaLaIra ?? Un abrazo crack y feliz día!;23-08-2016 14:29;es;1
7.68E+17;CarmenNavas14;Ese momento en el que no tienes megas para ver el video y en casa de tu padre no hay wifi  #MamaHeAsesinadoAMiNovia;23-08-2016 14:43;es;0
7.68E+17;Fran87bcn;@lejosdelmarfilm @VeronikaMoral Verónika es una gran actriz y sobretodo una maravillosa persona!! Deseando verla ahí!! Besos!;23-08-2016 14:42;es;1
7.68E+17;LytosOfficial;Estoy preparando un montón de ideas muy chulas para el canal  poco a poco iremos subiendo el nivel y la calidad de los vídeos;23-08-2016 14:39;es;1
7.68E+17;AmbrxsiaXV;El día 2 tengo los exámenes, suena lejano pero es la semana que viene jajaxd;23-08-2016 14:50;es;1
7.68E+17;patripurpose;@intomyhoran casi todo tiene manteca de cerdo, las gominolas(tristemente) no son lo único;23-08-2016 14:47;es;0
7.68E+17;benalbeach_es;@ManuelIzquier14 en septiembre limitan el horario de toboganes pero las piscinas siguen abiertas hasta noviembre;23-08-2016 12:54;es;1
7.68E+17;antoninegre;Buenos días @ainhoa_mallo  Y que podamos contarlo;23-08-2016 5:30;es;1
7.68E+17;mamenzgz1;Buenos días, esto va en serio....primer día de curro..... #FelizMartes!!;23-08-2016 4:31;es;1
7.68E+17;bezhor;Ultimamente estoy comiendo muchos macarrones... gracias Señor @marianorajoy sin ti esto no sería posible;23-08-2016 9:53;es;0
7.68E+17;Zombafitness;@Duke_apologia ? Este Tweet no está disponible. dice q el link no existe;23-08-2016 9:47;es;0
7.68E+17;IndependanceU18;@LetInNeverlxnd se nos queda pequeña, sólo 300 de aforo;23-08-2016 9:41;es;0
7.68E+17;Fran87bcn;@sitgesfestival Genial!! Vendrá @RachelNichols1 ?? Saludos y buen día!;23-08-2016 9:39;es;1
7.68E+17;lexjgd;@nenina74 @CrisLaLider no estoy de acuerdo, las cicatrices siempre recuerdan dolor, sufrido o provocado;23-08-2016 9:11;es;0
7.68E+17;turisDIY;@elPachinko ¡De nada! Me gustó mucho ese paseo alternativo por otro Gante;23-08-2016 9:08;es;1
7.68E+17;nereust777;@Rubiu5 cuando diras los ganadores   PD:buenos dias que tengas un lindo day;23-08-2016 9:06;es;1
7.68E+17;aniiimaginary;@hundredrooms @ohmyworld_es Qué chulada! Mola mucho el post, chicas!;23-08-2016 9:03;es;1
7.68E+17;Fran87bcn;@bekiaes También es el cumpleaños de la preciosa actriz @luudelafuente !!;23-08-2016 8:09;es;1
7.68E+17;KaichiZick95;Ayer iba a probarme el cosplay de Nozomi chico y verme los primeros caps de Diamond no Ace... y no pude;23-08-2016 8:05;es;0
7.68E+17;sixteenjune;@Neinyatta A mi el de Babe me gusta mucho, y si no sesderma creo que va muy bien;22-08-2016 20:17;es;1
7.68E+17;AndresMachoXIII;Los canales de Latinoamérica como Andrés Navy, Extraordinerd o The Top Comics tampoco están nada mal, hay muy buen material;22-08-2016 22:00;es;1
7.68E+17;AdriDeMagala;"@agarzon por cierto, felicidades  
Gran noticia.";22-08-2016 21:59;es;1
7.68E+17;Miguel_AGH;Hoy es el cumpleaños de lo más molón de La Hoya ¡Felicitad todos a la bonica y maja de @IrlesEva!;22-08-2016 21:59;es;1
7.68E+17;Vinchensogamer;@doctorgaona Es intrigante la autoexploración de los estados de consciencia a través de un espejo, de la mano de un pionero como Gaona;22-08-2016 21:56;es;1
7.68E+17;NPKau;"Vale, pero creo que tendre un pequeño problema 
No se si podre tener las llaves el piso para las fotos https://t.co/WOvpvT0I7s";22-08-2016 21:44;es;0
7.68E+17;FXBonet;@erlik imposible  he tenido un par de horas libres solo. ¡Ha sido una visita fugaz!;22-08-2016 21:44;es;0
7.68E+17;50centimosrise;De las pocas veces que hablamos por skype me pareciste una grandísima persona;22-08-2016 22:17;es;1
7.68E+17;SoniaCasGo;"@AgnesFL1984 Pues tuvo que ser al ponerme el pijama pq últimamente uso vestidos largos.
Tengo un ronchón considerable";22-08-2016 22:14;es;0
7.68E+17;Alocen12;He vuelto a escuchar Orishas 5 años después y es maravilloso;22-08-2016 22:01;es;1
7.68E+17;ClaraFerrod21;Estoy pasando por una cuerda fina de inestabilidad emocional a gatas;22-08-2016 23:45;es;0
7.68E+17;MariaCalleGonz1;Como apruebe (o si suspendo pero paso) voy a montar una fiesta y no pararé de beber hasta k mi hígado reviente;22-08-2016 23:52;es;1
7.68E+17;AlexysFlinG;Os ha dado por un tweet mio del 16 de agosto a la hora de dormir cabrones, tendré que silenciar el movil;22-08-2016 23:48;es;0
7.68E+17;rudeirwin;acabo de hablar con alba y ya esroy un poquito mejor;22-08-2016 22:12;es;1
7.68E+17;HausofMai;vale acabo de ver algo muy desagradable gracias cris y buenas noches;22-08-2016 23:53;es;0
7.70E+17;nchazarra;@relatosgregorio Gracias a datos como esos, hoy día tenemos un mejor catálogo sísmico con datos históricos;29-08-2016 18:45;es;1
7.70E+17;seruhiotkd;@hyrulen @PartidoPACMA Claro, es que es muy común que en los pueblos no los tengan en pisos, los llevan a la huerta y los tienen solos;29-08-2016 18:43;es;0
7.70E+17;neussgutierrez;@sammyriotmars Cierto  qué bonico es darles otra vida a los libros;29-08-2016 22:25;es;1
7.70E+17;Elwolfi10;@LoraInThePanda @_girlpride_ @Sorendix lo mas gracioso es que diciendo esas cosas solo fomenta aun mas el odio hacia el feminismo;29-08-2016 22:22;es;0
7.70E+17;50centimosrise;@OscarBV96 tio que depresión. Pero no pasa nada, el amor lo soluciona todo;29-08-2016 22:17;es;1
7.70E+17;Ivanoftheforest;@SlaveofJavier, experto en hacer reencuentros inolvidables since 1994;29-08-2016 22:13;es;1
7.70E+17;Luvbrains;@JohanaGonzalezD y mi pobre hija tragando, no es justo;29-08-2016 22:03;es;0
7.70E+17;SWTCRioja;Me gustaría arreglar tantas cosas pero no puedo arreglar ninguna y es muy frustrante;29-08-2016 22:38;es;0
7.70E+17;bocon28;"Se viene pelea y de las fuertes entre Willy Toledo y el Pequeño Nicolás  
#HableConEllas";29-08-2016 22:37;es;1
7.70E+17;vanneontravel;#TrendingEstreno mi artista favorito es @LEONBENAVENTETW para ver en el @dcodefest  @Los40Trending;29-08-2016 22:07;es;1
7.70E+17;vicentejuan;@ElviraChas #WillyToledo diciéndole a la cara las verdades de #HableConEllas. El primer entrevistado que se atreve a hacerlo en directo;29-08-2016 22:50;es;1
7.70E+17;manal20102;@rabiekhd jajajajajaja me meo que yo tengo mi novio y él tiene su novia y estamos los dos contentos;28-08-2016 23:08;es;1
7.70E+17;neussgutierrez;@RanLuna13 Ambientado también en Italia, es una comedia sobre una serie de parejas y entuertos, con honor, clase social y mucho humor;28-08-2016 19:40;es;1
7.70E+17;AlbaMenorV;"Se acabo lo bueno no tardes en volver 
 hasta el año que viene";28-08-2016 23:45;es;0
7.70E+17;manal20102;@rabiekhd @Omr_dh nos hemos conocido hace unos cuantos años y claro surgió el amor;28-08-2016 23:42;es;1
7.70E+17;ainhoa_barreiro;me pone muy nerviosa que la gente no entienda que A VECES PUEDO BROMEAR;28-08-2016 23:39;es;0
7.70E+17;Ujsharp;"@Ricky_XCX @AikoLeru Gracias!! ^-^
Que pena  
Pero a la próxima será ??";29-08-2016 1:33;es;0
7.70E+17;SergiDean;OMG esta no he acertado, premio para Calvin que tampoco está  1 de 2 aciertos #VMAs;29-08-2016 1:36;es;0
7.70E+17;nalvarys;@Alex_Yazawa a mi me parece entretenida pero ojala oudiese acceder a las comunidades inglesas;29-08-2016 1:05;es;0
7.70E+17;elputosocio;@ZoeStrange es que Nacho está haciendo una cadena graciosa;29-08-2016 1:23;es;1
7.70E+17;Pablotenorio111;@MrPlayforlive Para ser un filler tiene bastante chicha... XDD, si es muy bueno entra al Olimpo con el Duel, los 2 mejores filler;29-08-2016 1:28;es;1
7.70E+17;limagemarketing;¡Gracias a ti @cesartgil! Que tengas una buena tarde  #FelizLunes;29-08-2016 17:28;es;1
7.70E+17;IGOT7_Spain;[INFO] IGOT7, no hemos comprartido nada sobre los ISAC porque no esta permitido hacerlo hasta la emisión, haced lo mismo hasta entonces;29-08-2016 16:44;es;0
7.70E+17;sephi_es;@SweetSuricata me pasaba igual xD, de todos modos el control de NiOh no me gusta nada;29-08-2016 16:43;es;0
7.70E+17;CharlieSkelter;@dafnedelray me siento very important jeje no en verdad no, esto es una mierda;29-08-2016 16:42;es;0
7.70E+17;HuGo17__;VALE YA FUNCIONA ALELUYA he tenido que cambiar el boton de la palanza derecha, por el de la izquierda q estaba roto;29-08-2016 16:39;es;1
7.70E+17;seruhiotkd;@hyrulen @PartidoPACMA Tu no tienes familia con huerta y perros no? Los tienen en unas condiciones estupendas;29-08-2016 18:38;es;1
7.70E+17;Rasec_Rapper;@Tu_PS4 @ComunidadFF Pues perfecto, una buena cerveza entra siempre bien;29-08-2016 16:23;es;1
7.70E+17;sara7ch;@pandeliria @eltuitdrink Bien! Yo no se que tiene el mundo en contra de la tercera generación  Mi fav es la primera pero merece la pena.;29-08-2016 16:20;es;1
7.70E+17;ValeskaLopez95;Sólo la Karlita me entiende y me da buenos consejos;29-08-2016 16:18;es;1
7.70E+17;neussgutierrez;@pau__27 Pero es una alegría ver toda la gente que ha salido en defensa de los clásicos y la cultura, estoy gratamente sorprendida;29-08-2016 15:58;es;1
7.70E+17;orem9;@Belunitaaa algúno subiria acongojado por los precipicios;29-08-2016 15:57;es;0
7.70E+17;thebravsthuffie;"?? evan peters ??

-casi siempre me equivoco y pongo evans peter 
-dejadme
-es muy sdasldjalsk";29-08-2016 17:48;es;0
7.70E+17;liscallelura;"@polux_prm Impresionante. Una pena que hoy no pueda hacer una foto del atardecer..
P.d Gracias guapiño";29-08-2016 17:45;es;0
7.70E+17;EduMcGuinness;@valabina @kuluska y como ya sabemos todos el amor no solo es ciego sino que no entiende de criterio musical;29-08-2016 17:05;es;0
7.70E+17;jordipueyo;@gallifantes @trinitro @esparver Ese és un fallo grave. No he podido darle un vida plena;29-08-2016 16:55;es;0
7.70E+17;Luvbrains;@angstiness tienen muchos problemas de espalda, rodillas y tobillos  pero solo compiten hasta los 22 o así. Con 22 ya eres viejo.;29-08-2016 18:52;es;0
7.70E+17;stripedmac;@Jorge_LBU estamos enamorados y a veces me hace daño porque se va a chupar culo de otras perras y no me dice nada  #crisis;29-08-2016 18:50;es;0
7.70E+17;hypocresia;@y2konya justo esta mañana no ha podido insultarlos porque estaba en comisaria AMPLIANDO LA DENUNCIA POR ACOSO;29-08-2016 18:49;es;0
7.70E+17;proudandclear;la jardi y yo estamos aburridas pa cuándo vienes?  @Parsimonyan;29-08-2016 19:28;es;0
7.70E+17;Zheus2802;@r_falque bueno, a veces es lo único que tengo, y hay algunos que merecen la pena;29-08-2016 19:24;es;1
7.70E+17;n62antonio;Por fin mis amigos me empiezan a visitar en mis destinos de trabajo, solo han tenido que pasar 5 años!!!! (Bueno en Guada tb tuve  );29-08-2016 23:36;es;1
7.70E+17;52PaulF;"mi espalda esta bien chicos no os preocupeis 
P espero que el juicio sea lento y me libre de la carcel
https://t.co/TBkC1vIvOO";29-08-2016 23:34;es;1
7.70E+17;Gh14Yessi;@FaranduleroYo Jo  no me parece bien porque se va a ir Yessica a la primera, pero bueno al menos ha llegado al TOP8, no la esperaba aqui.;29-08-2016 23:32;es;0
